15.8,205604.41469277
15.9,202522.917103899
16,199474.695442932
16.1,196460.723666723
16.2,193481.926409452
16.3,190539.179368051
16.4,187633.309758611
16.5,184765.096841227
16.6,181935.272510613
16.7,179144.521949802
16.8,176393.484344097
16.9,173682.753652459
17,171012.879433413
17.1,168384.36772253
17.2,165797.681958512
17.3,163253.243954879
17.4,160751.434914231
17.5,158292.596482069
17.6,155877.031837137
17.7,153505.00681527
17.8,151176.75106374
17.9,148892.459223124
18,146652.292133726
18.1,144456.378063648
18.2,142304.813955627
18.3,140197.666689815
18.4,138134.974359728
18.5,136116.747558649
18.6,134142.970673842
18.7,132213.603185991
18.8,130328.580971368
18.9,128487.817604295
19,126691.205657555
19.1,124938.617998494
19.2,123229.909078637
19.3,121564.916214723
19.4,119943.460859182
19.5,118365.349858128
19.6,116830.376695082
19.7,115338.322718688
19.8,113888.958352817
19.9,112482.044287526
20,111117.332649441
20.1,109794.568150214
20.2,108513.489211836
20.3,107273.829067607
20.4,106075.316837735
20.5,104917.678578559
20.6,103800.638304503
20.7,102723.918981958
20.8,101687.243494339
20.9,100690.335577672
21,99732.9207261168
21.1,98814.7270669113
21.2,97935.4862042825
21.3,97094.9340319388
21.4,96292.8115138108
21.5,95528.8654327638
21.6,94802.8491070564
21.7,94114.5230743659
21.8,93463.655743243
21.9,92850.0240118967
22,92273.4138542467
22.1,91733.6208732071
22.2,91230.4508211971
22.3,90763.7200878911
22.4,90333.2561552457
22.5,89938.8980198515
22.6,89580.4965826739
22.7,89257.9150062522
22.8,88971.0290394347
22.9,88719.7273097294
23,88503.9115833507
23.1,88323.4969930379
23.2,88178.4122337206
23.3,88068.5997260966
23.4,87994.0157481808
23.5,87954.6305348743
23.6,87950.4283455913
23.7,87981.4074999712
23.8,88047.5803816881
23.9,88148.973410362
24,88285.6269815576
24.1,88457.5953748493
24.2,88664.9466299163
24.3,88907.7623906215
24.4,89186.1377170172
24.5,89500.1808652145
24.6,89850.013035043
24.7,90235.7680854242
24.8,90657.5922173807
24.9,91115.6436245996
25,91610.0921114725
25.1,92141.1186785407
25.2,92708.9150752792
25.3,93313.6833201678
25.4,93955.6351880089
25.5,94634.9916644739
25.6,95351.9823678769
25.7,96106.8449382047
25.8,96899.8243934597
25.9,97731.1724534041
26,98601.1468308355
